,lc_measuredDate,lc_createDate,lc_updateDate,lc_publishDate,lc_organizationId,lc_organizationName,lc_siteId,lc_siteName,lc_countryName,lc_countryCode,lc_MGRSLatitude,lc_MGRSLongitude,lc_elevation,lc_pid,lc_East_BarrenBareRock,lc_East_BarrenDirtOther,lc_East_BarrenDrySaltFlats,lc_East_BarrenGlaciers,lc_East_BarrenPerennialSnowfields,lc_East_BarrenSandy,lc_East_CultivatedAthleticFieldGolfCourseCemetery,lc_East_CultivatedCropsOrPastures,lc_East_CultivatedOrchards,lc_East_CultivatedOtherAgriculture,lc_East_HerbaceousGrasslandFernsOrFlowers,lc_East_HerbaceousGrasslandMediumGrass,lc_East_HerbaceousGrasslandShortGrass,lc_East_HerbaceousGrasslandTallGrass,lc_East_OpenWaterFreshwater,lc_East_OpenWaterMarine,lc_East_ShrubsCloselySpacedNotSureWhich,lc_East_ShrubsCloselySpacedShortDeciduous,lc_East_ShrubsCloselySpacedShortEvergreen,lc_East_ShrubsCloselySpacedShortExtremelyDry,lc_East_ShrubsCloselySpacedTallDeciduous,lc_East_ShrubsCloselySpacedTallEvergreen,lc_East_ShrubsCloselySpacedTallExtremelyDry,lc_East_ShrubsLooselySpacedNotSureWhich,lc_East_ShrubsLooselySpacedShortDeciduous,lc_East_ShrubsLooselySpacedShortEvergreen,lc_East_ShrubsLooselySpacedShortExtremelyDry,lc_East_ShrubsLooselySpacedTallDeciduous,lc_East_ShrubsLooselySpacedTallEvergreen,lc_East_ShrubsLooselySpacedTallExtremelyDry,lc_East_TreesCloselySpacedDeciduousBroadLeaved,lc_East_TreesCloselySpacedDeciduousNeedleLeaved,lc_East_TreesCloselySpacedEvergreenBroadLeaved,lc_East_TreesCloselySpacedEvergreenNeedleLeaved,lc_East_TreesCloselySpacedExtremelyDry,lc_East_TreesCloselySpacedNotSureWhich,lc_East_TreesLooselySpacedDeciduousBroadLeaved,lc_East_TreesLooselySpacedDeciduousNeedleLeaved,lc_East_TreesLooselySpacedEvergreenBroadLeaved,lc_East_TreesLooselySpacedEvergreenNeedleLeaved,lc_East_TreesLooselySpacedExtremelyDry,lc_East_TreesLooselySpacedNotSureWhich,lc_East_UrbanCommercialProperty,lc_East_UrbanOther,lc_East_UrbanResidentialProperty,lc_East_UrbanRoadsAndParking,lc_East_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_East_WetlandsInFreshwaterRiverine(Riverine),lc_East_WetlandsInSaltBrackishTidal(Estuarine),lc_North_BarrenBareRock,lc_North_BarrenDirtOther,lc_North_BarrenDrySaltFlats,lc_North_BarrenGlaciers,lc_North_BarrenPerennialSnowfields,lc_North_BarrenSandy,lc_North_CultivatedAthleticFieldGolfCourseCemetery,lc_North_CultivatedCropsOrPastures,lc_North_CultivatedOrchards,lc_North_CultivatedOtherAgriculture,lc_North_HerbaceousGrasslandFernsOrFlowers,lc_North_HerbaceousGrasslandMediumGrass,lc_North_HerbaceousGrasslandShortGrass,lc_North_HerbaceousGrasslandTallGrass,lc_North_OpenWaterFreshwater,lc_North_OpenWaterMarine,lc_North_ShrubsCloselySpacedNotSureWhich,lc_North_ShrubsCloselySpacedShortDeciduous,lc_North_ShrubsCloselySpacedShortEvergreen,lc_North_ShrubsCloselySpacedShortExtremelyDry,lc_North_ShrubsCloselySpacedTallDeciduous,lc_North_ShrubsCloselySpacedTallEvergreen,lc_North_ShrubsCloselySpacedTallExtremelyDry,lc_North_ShrubsLooselySpacedNotSureWhich,lc_North_ShrubsLooselySpacedShortDeciduous,lc_North_ShrubsLooselySpacedShortEvergreen,lc_North_ShrubsLooselySpacedShortExtremelyDry,lc_North_ShrubsLooselySpacedTallDeciduous,lc_North_ShrubsLooselySpacedTallEvergreen,lc_North_ShrubsLooselySpacedTallExtremelyDry,lc_North_TreesCloselySpacedDeciduousBroadLeaved,lc_North_TreesCloselySpacedDeciduousNeedleLeaved,lc_North_TreesCloselySpacedEvergreenBroadLeaved,lc_North_TreesCloselySpacedEvergreenNeedleLeaved,lc_North_TreesCloselySpacedExtremelyDry,lc_North_TreesCloselySpacedNotSureWhich,lc_North_TreesLooselySpacedDeciduousBroadLeaved,lc_North_TreesLooselySpacedDeciduousNeedleLeaved,lc_North_TreesLooselySpacedEvergreenBroadLeaved,lc_North_TreesLooselySpacedEvergreenNeedleLeaved,lc_North_TreesLooselySpacedExtremelyDry,lc_North_TreesLooselySpacedNotSureWhich,lc_North_UrbanCommercialProperty,lc_North_UrbanOther,lc_North_UrbanResidentialProperty,lc_North_UrbanRoadsAndParking,lc_North_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_North_WetlandsInFreshwaterRiverine(Riverine),lc_North_WetlandsInSaltBrackishTidal(Estuarine),lc_Overall_BarrenBareRock,lc_Overall_BarrenDirtOther,lc_Overall_BarrenDrySaltFlats,lc_Overall_BarrenGlaciers,lc_Overall_BarrenPerennialSnowfields,lc_Overall_BarrenSandy,lc_Overall_CultivatedAthleticFieldGolfCourseCemetery,lc_Overall_CultivatedCropsOrPastures,lc_Overall_CultivatedOrchards,lc_Overall_CultivatedOtherAgriculture,lc_Overall_HerbaceousGrasslandFernsOrFlowers,lc_Overall_HerbaceousGrasslandMediumGrass,lc_Overall_HerbaceousGrasslandShortGrass,lc_Overall_HerbaceousGrasslandTallGrass,lc_Overall_OpenWaterFreshwater,lc_Overall_OpenWaterMarine,lc_Overall_ShrubsCloselySpacedNotSureWhich,lc_Overall_ShrubsCloselySpacedShortDeciduous,lc_Overall_ShrubsCloselySpacedShortEvergreen,lc_Overall_ShrubsCloselySpacedShortExtremelyDry,lc_Overall_ShrubsCloselySpacedTallDeciduous,lc_Overall_ShrubsCloselySpacedTallEvergreen,lc_Overall_ShrubsCloselySpacedTallExtremelyDry,lc_Overall_ShrubsLooselySpacedNotSureWhich,lc_Overall_ShrubsLooselySpacedShortDeciduous,lc_Overall_ShrubsLooselySpacedShortEvergreen,lc_Overall_ShrubsLooselySpacedShortExtremelyDry,lc_Overall_ShrubsLooselySpacedTallDeciduous,lc_Overall_ShrubsLooselySpacedTallEvergreen,lc_Overall_ShrubsLooselySpacedTallExtremelyDry,lc_Overall_TreesCloselySpacedDeciduousBroadLeaved,lc_Overall_TreesCloselySpacedDeciduousNeedleLeaved,lc_Overall_TreesCloselySpacedEvergreenBroadLeaved,lc_Overall_TreesCloselySpacedEvergreenNeedleLeaved,lc_Overall_TreesCloselySpacedExtremelyDry,lc_Overall_TreesCloselySpacedNotSureWhich,lc_Overall_TreesLooselySpacedDeciduousBroadLeaved,lc_Overall_TreesLooselySpacedDeciduousNeedleLeaved,lc_Overall_TreesLooselySpacedEvergreenBroadLeaved,lc_Overall_TreesLooselySpacedEvergreenNeedleLeaved,lc_Overall_TreesLooselySpacedExtremelyDry,lc_Overall_TreesLooselySpacedNotSureWhich,lc_Overall_UrbanCommercialProperty,lc_Overall_UrbanOther,lc_Overall_UrbanResidentialProperty,lc_Overall_UrbanRoadsAndParking,lc_Overall_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_Overall_WetlandsInFreshwaterRiverine(Riverine),lc_Overall_WetlandsInSaltBrackishTidal(Estuarine),lc_South_BarrenBareRock,lc_South_BarrenDirtOther,lc_South_BarrenDrySaltFlats,lc_South_BarrenGlaciers,lc_South_BarrenPerennialSnowfields,lc_South_BarrenSandy,lc_South_CultivatedAthleticFieldGolfCourseCemetery,lc_South_CultivatedCropsOrPastures,lc_South_CultivatedOrchards,lc_South_CultivatedOtherAgriculture,lc_South_HerbaceousGrasslandFernsOrFlowers,lc_South_HerbaceousGrasslandMediumGrass,lc_South_HerbaceousGrasslandShortGrass,lc_South_HerbaceousGrasslandTallGrass,lc_South_OpenWaterFreshwater,lc_South_OpenWaterMarine,lc_South_ShrubsCloselySpacedNotSureWhich,lc_South_ShrubsCloselySpacedShortDeciduous,lc_South_ShrubsCloselySpacedShortEvergreen,lc_South_ShrubsCloselySpacedShortExtremelyDry,lc_South_ShrubsCloselySpacedTallDeciduous,lc_South_ShrubsCloselySpacedTallEvergreen,lc_South_ShrubsCloselySpacedTallExtremelyDry,lc_South_ShrubsLooselySpacedNotSureWhich,lc_South_ShrubsLooselySpacedShortDeciduous,lc_South_ShrubsLooselySpacedShortEvergreen,lc_South_ShrubsLooselySpacedShortExtremelyDry,lc_South_ShrubsLooselySpacedTallDeciduous,lc_South_ShrubsLooselySpacedTallEvergreen,lc_South_ShrubsLooselySpacedTallExtremelyDry,lc_South_TreesCloselySpacedDeciduousBroadLeaved,lc_South_TreesCloselySpacedDeciduousNeedleLeaved,lc_South_TreesCloselySpacedEvergreenBroadLeaved,lc_South_TreesCloselySpacedEvergreenNeedleLeaved,lc_South_TreesCloselySpacedExtremelyDry,lc_South_TreesCloselySpacedNotSureWhich,lc_South_TreesLooselySpacedDeciduousBroadLeaved,lc_South_TreesLooselySpacedDeciduousNeedleLeaved,lc_South_TreesLooselySpacedEvergreenBroadLeaved,lc_South_TreesLooselySpacedEvergreenNeedleLeaved,lc_South_TreesLooselySpacedExtremelyDry,lc_South_TreesLooselySpacedNotSureWhich,lc_South_UrbanCommercialProperty,lc_South_UrbanOther,lc_South_UrbanResidentialProperty,lc_South_UrbanRoadsAndParking,lc_South_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_South_WetlandsInFreshwaterRiverine(Riverine),lc_South_WetlandsInSaltBrackishTidal(Estuarine),lc_West_BarrenBareRock,lc_West_BarrenDirtOther,lc_West_BarrenDrySaltFlats,lc_West_BarrenGlaciers,lc_West_BarrenPerennialSnowfields,lc_West_BarrenSandy,lc_West_CultivatedAthleticFieldGolfCourseCemetery,lc_West_CultivatedCropsOrPastures,lc_West_CultivatedOrchards,lc_West_CultivatedOtherAgriculture,lc_West_HerbaceousGrasslandFernsOrFlowers,lc_West_HerbaceousGrasslandMediumGrass,lc_West_HerbaceousGrasslandShortGrass,lc_West_HerbaceousGrasslandTallGrass,lc_West_OpenWaterFreshwater,lc_West_OpenWaterMarine,lc_West_ShrubsCloselySpacedNotSureWhich,lc_West_ShrubsCloselySpacedShortDeciduous,lc_West_ShrubsCloselySpacedShortEvergreen,lc_West_ShrubsCloselySpacedShortExtremelyDry,lc_West_ShrubsCloselySpacedTallDeciduous,lc_West_ShrubsCloselySpacedTallEvergreen,lc_West_ShrubsCloselySpacedTallExtremelyDry,lc_West_ShrubsLooselySpacedNotSureWhich,lc_West_ShrubsLooselySpacedShortDeciduous,lc_West_ShrubsLooselySpacedShortEvergreen,lc_West_ShrubsLooselySpacedShortExtremelyDry,lc_West_ShrubsLooselySpacedTallDeciduous,lc_West_ShrubsLooselySpacedTallEvergreen,lc_West_ShrubsLooselySpacedTallExtremelyDry,lc_West_TreesCloselySpacedDeciduousBroadLeaved,lc_West_TreesCloselySpacedDeciduousNeedleLeaved,lc_West_TreesCloselySpacedEvergreenBroadLeaved,lc_West_TreesCloselySpacedEvergreenNeedleLeaved,lc_West_TreesCloselySpacedExtremelyDry,lc_West_TreesCloselySpacedNotSureWhich,lc_West_TreesLooselySpacedDeciduousBroadLeaved,lc_West_TreesLooselySpacedDeciduousNeedleLeaved,lc_West_TreesLooselySpacedEvergreenBroadLeaved,lc_West_TreesLooselySpacedEvergreenNeedleLeaved,lc_West_TreesLooselySpacedExtremelyDry,lc_West_TreesLooselySpacedNotSureWhich,lc_West_UrbanCommercialProperty,lc_West_UrbanOther,lc_West_UrbanResidentialProperty,lc_West_UrbanRoadsAndParking,lc_West_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_West_WetlandsInFreshwaterRiverine(Riverine),lc_West_WetlandsInSaltBrackishTidal(Estuarine),lc_DownwardPhotoUrl,lc_EastExtraData,lc_EastPhotoUrl,lc_MucCode,lc_UpwardPhotoUrl,lc_EastCaption,lc_Latitude,lc_WestClassifications,lc_NorthCaption,lc_NorthExtraData,lc_DataSource,lc_DryGround,lc_WestCaption,lc_SouthClassifications,lc_NorthPhotoUrl,lc_UpwardCaption,lc_DownwardExtraData,lc_EastClassifications,lc_MucDetails,lc_MeasuredAt,lc_DownwardCaption,lc_SouthPhotoUrl,lc_Muddy,lc_WestPhotoUrl,lc_StandingWater,lc_GlobeTeams,lc_LeavesOnTrees,lc_Userid,lc_SouthExtraData,lc_SouthCaption,lc_RainingSnowing,lc_UpwardExtraData,lc_MeasurementElevation,lc_WestExtraData,lc_LandCoverId,lc_Longitude,lc_MucDescription,lc_SnowIce,lc_NorthClassifications,lc_FieldNotes,lc_PhotoCount,lc_RejectedCount,lc_PendingCount,lc_EmptyCount,lc_PhotoBitBinary,lc_PhotoBitDecimal,lc_ClassificationCount,lc_ClassificationBitBinary,lc_ClassificationBitDecimal,lc_NorthPrimary,lc_NorthSecondary,lc_EastPrimary,lc_EastSecondary,lc_SouthPrimary,lc_SouthSecondary,lc_WestPrimary,lc_WestSecondary,lc_PrimaryClassification,lc_SecondaryClassification,lc_PrimaryPercentage,lc_SecondaryPercentage,lc_SubCompletenessScore,lc_CumulativeCompletenessScore,geometry,index_right,mhm_protocol,mhm_measuredDate,mhm_createDate,mhm_updateDate,mhm_publishDate,mhm_organizationId,mhm_organizationName,mhm_siteId,mhm_siteName,mhm_countryName,mhm_countryCode,mhm_MGRSLatitude,mhm_MGRSLongitude,mhm_elevation,mhm_pid,mhm_ExtraData,mhm_BreedingGroundEliminated,mhm_AbdomenCloseupPhotoUrls,mhm_MeasuredAt,mhm_MeasurementElevation,mhm_Userid,mhm_LarvaeCount,mhm_GlobeTeams,mhm_MosquitoEggs,mhm_Genus,mhm_MosquitoEggCount,mhm_WaterSource,mhm_MosquitoAdults,mhm_Species,mhm_Comments,mhm_MosquitoPupae,mhm_WaterSourcePhotoUrls,mhm_DataSource,mhm_LarvaFullBodyPhotoUrls,mhm_Latitude,mhm_LastIdentifyStage,mhm_WaterSourceType,mhm_Longitude,mhm_MosquitoHabitatMapperId,mhm_LarvaeCountMagnitude,mhm_LarvaeCountIsRangeFlag,mhm_HasGenus,mhm_IsGenusOfInterest,mhm_IsWaterSourceContainer,mhm_HasWaterSource,mhm_PhotoCount,mhm_RejectedCount,mhm_PendingCount,mhm_PhotoBitBinary,mhm_PhotoBitDecimal,mhm_SubCompletenessScore,mhm_CumulativeCompletenessScore
0,2021-07-28 00:00:00,2021-07-28 14:30:04,2021-12-05 01:55:08,2022-01-16 21:05:00,17043304,United States of America Citizen Science,40974,13SCV566084,United States,USA,35.30853,-106.57736,1552,196100601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,https://data.globe.gov/system/photos/2021/07/28/2354649/original.jpg,"(source: app, (compassData.horizon: -17.278154306984973))",https://data.globe.gov/system/photos/2021/07/28/2354645/original.jpg,M91,https://data.globe.gov/system/photos/2021/07/28/2354648/original.jpg,,35.3094,"100% MUC 91 [Urban, Residential Property]",,"(source: app, (compassData.horizon: -27.825379176578245))",GLOBE Observer App,True,,"100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2021/07/28/2354644/original.jpg,,"(source: app, (compassData.horizon: -84.37011722282638))","100% MUC 91 [Urban, Residential Property]",,2021-07-28 14:22:00,,https://data.globe.gov/system/photos/2021/07/28/2354646/original.jpg,False,https://data.globe.gov/system/photos/2021/07/28/2354647/original.jpg,True,"['GLOBE Annual Meeting Detroit', 'GLOBE Annual Meeting Detroit 2019', 'New Mexico Trees', 'SSAI Maryland', 'Test team']",True,17567071,"(source: app, (compassData.horizon: -37.28376315699189))",,False,"(source: app, (compassData.horizon: -0.47949211045126106))",1552,"(source: app, (compassData.horizon: -14.935711793113171))",43357,-106.577,"Urban, Residential Property",False,"100% MUC 91 [Urban, Residential Property]",Mosquito habitat in a small urban yard,6,0,0,0,111111,63,4,1111,15,"Urban, Residential Property",NA,"Urban, Residential Property",NA,"Urban, Residential Property",NA,"Urban, Residential Property",NA,"Urban, Residential Property",NA,100.0,0.0,1.0,0.98,"POLYGON ((-106.5765508423579 35.30976817600011, -106.5765508423579 35.30903182230921, -106.5774491576421 35.30903182230921, -106.5774491576421 35.30976817600011, -106.5765508423579 35.30976817600011))",3,mosquito_habitat_mapper,2021-08-05 00:00:00,2022-02-22 12:17:18,2022-02-22 12:17:18,2022-02-22 12:45:14,17043304,United States of America Citizen Science,40974,13SCV566084,United States,USA,35.30853,-106.57736,1552,197006904,LarvaeVisibleNo,False,,2021-08-05 15:09:00,0,17567071,0,"['GLOBE Annual Meeting Detroit', 'GLOBE Annual Meeting Detroit 2019', 'New Mexico Trees', 'SSAI Maryland', 'Test team']",,,,"puddle, vehicle or animal tracks",,,"Water sampled, no larvae present. Concurrent land cover taken",False,https://data.globe.gov/system/photos/2021/08/05/2366744/original.jpg; https://data.globe.gov/system/photos/2021/08/05/2366745/original.jpg,GLOBE Observer App,,35.3093,,still: lake/pond/swamp,-106.5769,31595,0,0,0,0,0,1,2,0,0,100,4,0.25,0.84
1,2021-07-31 00:00:00,2021-07-31 01:10:04,2021-12-05 01:55:08,2022-01-16 21:05:00,17043304,United States of America Citizen Science,40974,13SCV566084,United States,USA,35.30853,-106.57736,1552,196108116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,https://data.globe.gov/system/photos/2021/07/31/2358702/original.jpg,"(source: app, (compassData.horizon: -17.436152522620617))",https://data.globe.gov/system/photos/2021/07/31/2358698/original.jpg,M91,https://data.globe.gov/system/photos/2021/07/31/2358701/original.jpg,,35.3094,"100% MUC 91 [Urban, Residential Property]",,"(source: app, (compassData.horizon: -21.7640367103687))",GLOBE Observer App,True,,"100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2021/07/31/2358697/original.jpg,,"(source: app, (compassData.horizon: -76.82872937137964))","100% MUC 91 [Urban, Residential Property]",,2021-07-31 01:03:00,,https://data.globe.gov/system/photos/2021/07/31/2358699/original.jpg,False,https://data.globe.gov/system/photos/2021/07/31/2358700/original.jpg,False,"['GLOBE Annual Meeting Detroit', 'GLOBE Annual Meeting Detroit 2019', 'New Mexico Trees', 'SSAI Maryland', 'Test team']",True,17567071,"(source: app, (compassData.horizon: -11.729190434029093))",,False,"(source: app, (compassData.horizon: 78.60726128047321))",1552,"(source: app, (compassData.horizon: -12.356570074760015))",43488,-106.577,"Urban, Residential Property",False,"100% MUC 91 [Urban, Residential Property]",Potential mosquito habitat,6,0,0,0,111111,63,4,1111,15,"Urban, Residential Property",NA,"Urban, Residential Property",NA,"Urban, Residential Property",NA,"Urban, Residential Property",NA,"Urban, Residential Property",NA,100.0,0.0,1.0,0.98,"POLYGON ((-106.5765508423579 35.30976817600011, -106.5765508423579 35.30903182230921, -106.5774491576421 35.30903182230921, -106.5774491576421 35.30976817600011, -106.5765508423579 35.30976817600011))",3,mosquito_habitat_mapper,2021-08-05 00:00:00,2022-02-22 12:17:18,2022-02-22 12:17:18,2022-02-22 12:45:14,17043304,United States of America Citizen Science,40974,13SCV566084,United States,USA,35.30853,-106.57736,1552,197006904,LarvaeVisibleNo,False,,2021-08-05 15:09:00,0,17567071,0,"['GLOBE Annual Meeting Detroit', 'GLOBE Annual Meeting Detroit 2019', 'New Mexico Trees', 'SSAI Maryland', 'Test team']",,,,"puddle, vehicle or animal tracks",,,"Water sampled, no larvae present. Concurrent land cover taken",False,https://data.globe.gov/system/photos/2021/08/05/2366744/original.jpg; https://data.globe.gov/system/photos/2021/08/05/2366745/original.jpg,GLOBE Observer App,,35.3093,,still: lake/pond/swamp,-106.5769,31595,0,0,0,0,0,1,2,0,0,100,4,0.25,0.84
2,2021-08-05 00:00:00,2021-08-05 15:20:04,2021-12-05 01:55:08,2022-01-16 21:05:00,17043304,United States of America Citizen Science,40974,13SCV566084,United States,USA,35.30853,-106.57736,1552,196123008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,https://data.globe.gov/system/photos/2021/08/05/2366743/original.jpg,"(source: app, (compassData.horizon: -13.785343829058093))",https://data.globe.gov/system/photos/2021/08/05/2366739/original.jpg,M91,https://data.globe.gov/system/photos/2021/08/05/2366742/original.jpg,,35.3093,"100% MUC 91 [Urban, Residential Property]",,"(source: app, (compassData.horizon: -12.988284883547422))",GLOBE Observer App,True,,"80% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2021/08/05/2366738/original.jpg,,"(source: app, (compassData.horizon: -69.12735990058815))","50% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]",,2021-08-05 15:10:00,,https://data.globe.gov/system/photos/2021/08/05/2366740/original.jpg,False,https://data.globe.gov/system/photos/2021/08/05/2366741/original.jpg,True,"['GLOBE Annual Meeting Detroit', 'GLOBE Annual Meeting Detroit 2019', 'New Mexico Trees', 'SSAI Maryland', 'Test team']",True,17567071,"(source: app, (compassData.horizon: -12.443988570733282))",,False,"(source: app, (compassData.horizon: 80.89013318865558))",1551,"(source: app, (compassData.horizon: -14.343503614689865))",43912,-106.5768,"Urban, Residential Property",False,"80% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]",Potential Mosquito habitat,6,0,0,0,111111,63,4,1111,15,"Urban, Roads and Parking","Urban, Residential Property","Urban, Roads and Parking, Urban, Residential Property",NA,"Urban, Residential Property","Urban, Roads and Parking","Urban, Residential Property",NA,"Urban, Residential Property","Urban, Roads and Parking",62.5,37.5,1.0,0.98,"POLYGON ((-106.5763508423579 35.30966817645931, -106.5763508423579 35.30893182185001, -106.5772491576421 35.30893182185001, -106.5772491576421 35.30966817645931, -106.5763508423579 35.30966817645931))",3,mosquito_habitat_mapper,2021-08-05 00:00:00,2022-02-22 12:17:18,2022-02-22 12:17:18,2022-02-22 12:45:14,17043304,United States of America Citizen Science,40974,13SCV566084,United States,USA,35.30853,-106.57736,1552,197006904,LarvaeVisibleNo,False,,2021-08-05 15:09:00,0,17567071,0,"['GLOBE Annual Meeting Detroit', 'GLOBE Annual Meeting Detroit 2019', 'New Mexico Trees', 'SSAI Maryland', 'Test team']",,,,"puddle, vehicle or animal tracks",,,"Water sampled, no larvae present. Concurrent land cover taken",False,https://data.globe.gov/system/photos/2021/08/05/2366744/original.jpg; https://data.globe.gov/system/photos/2021/08/05/2366745/original.jpg,GLOBE Observer App,,35.3093,,still: lake/pond/swamp,-106.5769,31595,0,0,0,0,0,1,2,0,0,100,4,0.25,0.84
